,id_aeroporto,data,causaIspezione,causaIspezioneAltro
387902,7,2018-04-12,Ispezione normale o programmata,
387903,7,2018-04-12,Ispezione normale o programmata,
387980,7,2018-04-12,Ispezione normale o programmata,
388017,7,2018-04-12,Ispezione normale o programmata,
388176,7,2018-04-13,Ispezione normale o programmata,
388260,7,2018-04-13,Ispezione normale o programmata,
388261,7,2018-04-13,Ispezione normale o programmata,
388351,7,2018-04-14,Ispezione normale o programmata,
388352,7,2018-04-14,Ispezione normale o programmata,
388438,7,2018-04-14,Ispezione normale o programmata,
388439,7,2018-04-14,Ispezione normale o programmata,
388629,7,2018-04-15,Ispezione normale o programmata,
388630,7,2018-04-15,Ispezione normale o programmata,
388631,7,2018-04-15,Ispezione normale o programmata,
388707,7,2018-04-16,Ispezione normale o programmata,
388734,7,2018-04-16,Ispezione normale o programmata,
388806,7,2018-04-16,Impatto dichiarato da torre,
388822,7,2018-04-16,Ispezione normale o programmata,
388926,7,2018-04-17,Ispezione normale o programmata,
388927,7,2018-04-17,Ispezione normale o programmata,
388928,7,2018-04-17,Ispezione normale o programmata,
388985,7,2018-04-17,Ispezione normale o programmata,
389011,7,2018-04-17,Ispezione normale o programmata,
389012,7,2018-04-17,Ispezione normale o programmata,
389110,7,2018-04-18,Ispezione normale o programmata,
389111,7,2018-04-18,Ispezione normale o programmata,
389153,7,2018-04-18,Ispezione normale o programmata,
389195,7,2018-04-18,Ispezione normale o programmata,
389196,7,2018-04-19,Ispezione normale o programmata,
389283,7,2018-04-19,Ispezione normale o programmata,
389382,7,2018-04-19,Ispezione normale o programmata,
389383,7,2018-04-19,Ispezione normale o programmata,
389492,7,2018-04-20,Ispezione normale o programmata,
389589,7,2018-04-20,Ispezione normale o programmata,
389590,7,2018-04-20,Ispezione normale o programmata,
389680,7,2018-04-21,Ispezione normale o programmata,
389683,7,2018-04-21,Ispezione normale o programmata,
389772,7,2018-04-21,Ispezione normale o programmata,
389848,7,2018-04-22,Ispezione normale o programmata,
389865,7,2018-04-22,Ispezione normale o programmata,
389886,7,2018-04-22,Ispezione normale o programmata,
389915,7,2018-04-22,Ispezione normale o programmata,
389916,7,2018-04-22,Ispezione normale o programmata,
389947,7,2018-04-22,Ispezione normale o programmata,
390052,7,2018-04-23,Ispezione normale o programmata,
390053,7,2018-04-23,Ispezione normale o programmata,
390100,7,2018-04-23,Ispezione normale o programmata,
390141,7,2018-04-23,Ispezione normale o programmata,
390250,7,2018-04-24,Ispezione normale o programmata,
390251,7,2018-04-24,Ispezione normale o programmata,
390300,7,2018-04-24,Ispezione normale o programmata,
390347,7,2018-04-24,Ispezione normale o programmata,
390448,7,2018-04-25,Ispezione normale o programmata,
390449,7,2018-04-25,Ispezione normale o programmata,
390537,7,2018-04-25,Ispezione normale o programmata,
390538,7,2018-04-25,Ispezione normale o programmata,
390651,7,2018-04-26,Ispezione normale o programmata,
390652,7,2018-04-26,Ispezione normale o programmata,
390732,7,2018-04-26,Ispezione normale o programmata,
390733,7,2018-04-26,Ispezione normale o programmata,
390819,7,2018-04-27,Ispezione normale o programmata,
390820,7,2018-04-27,Ispezione normale o programmata,
390838,7,2018-04-27,Ispezione normale o programmata,
390934,7,2018-04-27,Ispezione normale o programmata,
390935,7,2018-04-27,Ispezione normale o programmata,
391003,7,2018-04-28,Ispezione normale o programmata,
391019,7,2018-04-28,Ispezione normale o programmata,
391097,7,2018-04-28,Ispezione normale o programmata,
391098,7,2018-04-28,Ispezione normale o programmata,
391190,7,2018-04-29,Ispezione normale o programmata,
391191,7,2018-04-29,Ispezione normale o programmata,
391241,7,2018-04-29,Ispezione normale o programmata,
391280,7,2018-04-29,Ispezione normale o programmata,
391383,7,2018-04-30,Ispezione normale o programmata,
391384,7,2018-04-30,Ispezione normale o programmata,
391438,7,2018-04-30,Ispezione normale o programmata,
391441,7,2018-04-30,Ispezione normale o programmata,
391471,7,2018-04-30,Ispezione normale o programmata,
391565,7,2018-05-01,Ispezione normale o programmata,
391566,7,2018-05-01,Ispezione normale o programmata,
391649,7,2018-05-01,Ispezione normale o programmata,
391650,7,2018-05-01,Ispezione normale o programmata,
391754,7,2018-05-02,Ispezione normale o programmata,
391755,7,2018-05-02,Ispezione normale o programmata,
391832,7,2018-05-02,Ispezione normale o programmata,
391833,7,2018-05-02,Ispezione normale o programmata,
391834,7,2018-05-02,Ispezione normale o programmata,
391954,7,2018-05-03,Ispezione normale o programmata,
391955,7,2018-05-03,Ispezione normale o programmata,
392047,7,2018-05-03,Ispezione normale o programmata,
392048,7,2018-05-03,Impatto dichiarato da torre,
392049,7,2018-05-03,Ispezione normale o programmata,
392050,7,2018-05-03,Richiesta da Torre/Capo scalo/Duty manager,
392118,7,2018-05-04,Ispezione normale o programmata,
392162,7,2018-05-04,Ispezione normale o programmata,
392251,7,2018-05-04,Ispezione normale o programmata,
392252,7,2018-05-04,Ispezione normale o programmata,
392360,7,2018-05-05,Ispezione normale o programmata,
392361,7,2018-05-05,Ispezione normale o programmata,
392408,7,2018-05-05,Ispezione normale o programmata,
392436,7,2018-05-05,Ispezione normale o programmata,
392557,7,2018-05-06,Ispezione normale o programmata,
392558,7,2018-05-06,Ispezione normale o programmata,
392583,7,2018-05-06,Ispezione normale o programmata,
392612,7,2018-05-06,Ispezione normale o programmata,
392719,7,2018-05-07,Ispezione normale o programmata,
392735,7,2018-05-07,Ispezione normale o programmata,
392815,7,2018-05-07,Ispezione normale o programmata,
392816,7,2018-05-07,Ispezione normale o programmata,
392926,7,2018-05-08,Ispezione normale o programmata,
392927,7,2018-05-08,Ispezione normale o programmata,
392928,7,2018-05-08,Ispezione normale o programmata,
392995,7,2018-05-08,Ispezione normale o programmata,
392996,7,2018-05-08,Ispezione normale o programmata,
393102,7,2018-05-09,Ispezione normale o programmata,
393112,7,2018-05-09,Ispezione normale o programmata,
393187,7,2018-05-09,Ispezione normale o programmata,
393188,7,2018-05-09,Ispezione normale o programmata,
393189,7,2018-05-09,Ispezione normale o programmata,
393259,7,2018-05-10,Ispezione normale o programmata,
393292,7,2018-05-10,Ispezione normale o programmata,
393369,7,2018-05-10,Ispezione normale o programmata,
393370,7,2018-05-10,Ispezione normale o programmata,
393371,7,2018-05-10,Ispezione normale o programmata,
393490,7,2018-05-11,Ispezione normale o programmata,
393491,7,2018-05-11,Ispezione normale o programmata,
393535,7,2018-05-11,Ispezione normale o programmata,
393572,7,2018-05-11,Ispezione normale o programmata,
393695,7,2018-05-12,Ispezione normale o programmata,
393696,7,2018-05-12,Ispezione normale o programmata,
393735,7,2018-05-12,Ispezione normale o programmata,
393756,7,2018-05-12,Ispezione normale o programmata,
393865,7,2018-05-13,Ispezione normale o programmata,
393866,7,2018-05-13,Ispezione normale o programmata,
393940,7,2018-05-13,Ispezione normale o programmata,
393941,7,2018-05-13,Ispezione normale o programmata,
394052,7,2018-05-14,Ispezione normale o programmata,
394053,7,2018-05-14,Ispezione normale o programmata,
402106,7,2018-05-14,Ispezione normale o programmata,
402107,7,2018-05-14,Richiesta da Torre/Capo scalo/Duty manager,
402108,7,2018-05-14,Ispezione normale o programmata,
402177,7,2018-05-15,Ispezione normale o programmata,
402211,7,2018-05-15,Ispezione normale o programmata,
402308,7,2018-05-15,Ispezione normale o programmata,
402309,7,2018-05-15,Ispezione normale o programmata,
402419,7,2018-05-16,Ispezione normale o programmata,
402420,7,2018-05-16,Ispezione normale o programmata,
402474,7,2018-05-16,Ispezione normale o programmata,
402496,7,2018-05-16,Ispezione normale o programmata,
402612,7,2018-05-17,Ispezione normale o programmata,
402613,7,2018-05-17,Ispezione normale o programmata,
402665,7,2018-05-17,Ispezione normale o programmata,
402693,7,2018-05-17,Ispezione normale o programmata,
403798,7,2018-05-18,Ispezione normale o programmata,
403799,7,2018-05-18,Ispezione normale o programmata,
403851,7,2018-05-18,Ispezione normale o programmata,
403878,7,2018-05-18,Ispezione normale o programmata,
404030,7,2018-05-19,Ispezione normale o programmata,
404031,7,2018-05-19,Ispezione normale o programmata,
404112,7,2018-05-19,Ispezione normale o programmata,
404113,7,2018-05-19,Ispezione normale o programmata,
404285,7,2018-05-20,Ispezione normale o programmata,
404286,7,2018-05-20,Ispezione normale o programmata,
404367,7,2018-05-20,Ispezione normale o programmata,
404368,7,2018-05-20,Ispezione normale o programmata,
404487,7,2018-05-21,Ispezione normale o programmata,
404512,7,2018-05-21,Ispezione normale o programmata,
404628,7,2018-05-21,Ispezione normale o programmata,
404629,7,2018-05-21,Ispezione normale o programmata,
404630,7,2018-05-21,Altro (specificare),T.A PSA per capriolo
404716,7,2018-05-22,Ispezione normale o programmata,
404717,7,2018-05-22,Ispezione normale o programmata,
404846,7,2018-05-22,Ispezione normale o programmata,
404847,7,2018-05-22,Ispezione normale o programmata,
404848,7,2018-05-22,Altro (specificare),richiesta TA PSA per capriolo
404962,7,2018-05-23,Ispezione normale o programmata,
404963,7,2018-05-23,Ispezione normale o programmata,
404964,7,2018-05-23,Ispezione normale o programmata,
404965,7,2018-05-23,Ispezione normale o programmata,
405018,7,2018-05-23,Ispezione normale o programmata,
405047,7,2018-05-23,Ispezione normale o programmata,
405078,7,2018-05-23,Altro (specificare),monitoraggio capriolo
405166,7,2018-05-24,Ispezione normale o programmata,
405167,7,2018-05-24,Ispezione normale o programmata,
405222,7,2018-05-24,Ispezione normale o programmata,
405273,7,2018-05-24,Ispezione normale o programmata,
405283,7,2018-05-24,Altro (specificare),monitoraggio capriolo
405483,7,2018-05-25,Ispezione normale o programmata,
405484,7,2018-05-25,Ispezione normale o programmata,
405485,7,2018-05-25,Ispezione normale o programmata,
405486,7,2018-05-25,Ispezione normale o programmata,
405487,7,2018-05-25,Altro (specificare),T.A. PSA per capriolo
405566,7,2018-05-26,Ispezione normale o programmata,
405567,7,2018-05-26,Ispezione normale o programmata,
405680,7,2018-05-26,Ispezione normale o programmata,
405681,7,2018-05-26,Ispezione normale o programmata,
405682,7,2018-05-26,Richiesta da Torre/Capo scalo/Duty manager,
405684,7,2018-05-26,Altro (specificare),T.A. PISA per capriolo
405716,7,2018-05-27,Ispezione normale o programmata,
405739,7,2018-05-27,Ispezione normale o programmata,
405762,7,2018-05-27,Ispezione normale o programmata,
405883,7,2018-05-27,Ispezione normale o programmata,
405884,7,2018-05-27,Ispezione normale o programmata,
405885,7,2018-05-27,Altro (specificare),T.A. PSA  per capriolo
405886,7,2018-05-27,Richiesta da Torre/Capo scalo/Duty manager,
405971,7,2018-05-28,Ispezione normale o programmata,
405972,7,2018-05-28,Ispezione normale o programmata,
405973,7,2018-05-28,Ispezione normale o programmata,
405974,7,2018-05-28,Ispezione normale o programmata,
405996,7,2018-05-28,Ispezione normale o programmata,
406022,7,2018-05-28,Ispezione normale o programmata,
406058,7,2018-05-28,Ispezione normale o programmata,
406087,7,2018-05-28,Ispezione normale o programmata,
406092,7,2018-05-29,Ispezione normale o programmata,
406191,7,2018-05-29,Ispezione normale o programmata,
406192,7,2018-05-29,Ispezione normale o programmata,
406193,7,2018-05-29,Richiesta da Torre/Capo scalo/Duty manager,
406278,7,2018-05-29,Ispezione normale o programmata,
406279,7,2018-05-29,Ispezione normale o programmata,
406313,7,2018-05-29,Ispezione normale o programmata,
406406,7,2018-05-30,Ispezione normale o programmata,
406407,7,2018-05-30,Ispezione normale o programmata,
406408,7,2018-05-30,Richiesta da Torre/Capo scalo/Duty manager,
406485,7,2018-05-30,Ispezione normale o programmata,
406486,7,2018-05-30,Ispezione normale o programmata,
406520,7,2018-05-30,Richiesta di,
406607,7,2018-05-31,Ispezione normale o programmata,
406608,7,2018-05-31,Ispezione normale o programmata,
406730,7,2018-05-31,Ispezione normale o programmata,
406731,7,2018-05-31,Ispezione normale o programmata,
406734,7,2018-06-01,Ispezione normale o programmata,
406792,7,2018-06-01,Ispezione normale o programmata,
406794,7,2018-06-01,Ispezione normale o programmata,
406916,7,2018-06-01,Ispezione normale o programmata,
406917,7,2018-06-01,Ispezione normale o programmata,
406918,7,2018-06-01,Ispezione normale o programmata,
406934,7,2018-06-01,Altro (specificare),richiesta TA PSA per capriolo
407010,7,2018-06-02,Ispezione normale o programmata,
407012,7,2018-06-02,Ispezione normale o programmata,
407114,7,2018-06-02,Ispezione normale o programmata,
407115,7,2018-06-02,Ispezione normale o programmata,
407116,7,2018-06-02,Ispezione normale o programmata,
407137,7,2018-06-02,Ispezione normale o programmata,
407273,7,2018-06-03,Ispezione normale o programmata,
407274,7,2018-06-03,Ispezione normale o programmata,
407302,7,2018-06-03,Ispezione normale o programmata,
407354,7,2018-06-03,Ispezione normale o programmata,
407386,7,2018-06-03,Ispezione normale o programmata,
407517,7,2018-06-04,Ispezione normale o programmata,
407518,7,2018-06-04,Ispezione normale o programmata,
407519,7,2018-06-04,Richiesta di,
407550,7,2018-06-04,Ispezione normale o programmata,
407614,7,2018-06-04,Ispezione normale o programmata,
407615,7,2018-06-04,Ispezione normale o programmata,
407618,7,2018-06-04,Altro (specificare),monitoraggio capriolo
407619,7,2018-06-05,Altro (specificare),monitoraggio capriolo
407748,7,2018-06-05,Ispezione normale o programmata,
407749,7,2018-06-05,Ispezione normale o programmata,
407828,7,2018-06-05,Ispezione normale o programmata,
407829,7,2018-06-05,Ispezione normale o programmata,
407855,7,2018-06-05,Richiesta di,
407957,7,2018-06-06,Ispezione normale o programmata,
407958,7,2018-06-06,Ispezione normale o programmata,
408045,7,2018-06-06,Ispezione normale o programmata,
408046,7,2018-06-06,Ispezione normale o programmata,
408047,7,2018-06-06,Richiesta di,
408141,7,2018-06-07,Ispezione normale o programmata,
408187,7,2018-06-07,Ispezione normale o programmata,
408188,7,2018-06-07,Altro (specificare),monitoraggio sfalcio
408265,7,2018-06-07,Ispezione normale o programmata,
408266,7,2018-06-07,Altro (specificare),sfalcio erba
408267,7,2018-06-07,Ispezione normale o programmata,
408356,7,2018-06-08,Ispezione normale o programmata,
408357,7,2018-06-08,Altro (specificare),monitoraggio sfalcio erba
408398,7,2018-06-08,Ispezione normale o programmata,
408399,7,2018-06-08,Ispezione normale o programmata,
408400,7,2018-06-08,Ispezione normale o programmata,
408445,7,2018-06-08,Ispezione normale o programmata,
408482,7,2018-06-08,Ispezione normale o programmata,
408483,7,2018-06-08,Richiesta da Torre/Capo scalo/Duty manager,
408627,7,2018-06-09,Ispezione normale o programmata,
408628,7,2018-06-09,Ispezione normale o programmata,
408669,7,2018-06-09,Ispezione normale o programmata,
408706,7,2018-06-09,Ispezione normale o programmata,
408835,7,2018-06-10,Ispezione normale o programmata,
408836,7,2018-06-10,Ispezione normale o programmata,
408890,7,2018-06-10,Ispezione normale o programmata,
408925,7,2018-06-10,Ispezione normale o programmata,
409049,7,2018-06-11,Ispezione normale o programmata,
409050,7,2018-06-11,Ispezione normale o programmata,
